,cell_line,demuxlet_cls,properly_sampled_cell,clean_cell,full_cell_index,cells_rare_gene_module,rare_cell,seed,candidate,cell_deviant_votes,dissolved,metacell,outlier,pre_cell_directs,cell_directs,pre_pile,pile,pre_candidate,pre_cell_deviant_votes,pre_dissolved,pre_metacell
Lib90_00272,HCC827,SNG,True,True,235,-1,False,96,64,0,False,60,False,0,0,-1,0,-1,0,False,-1
Lib90_00273,HCC827,SNG,True,True,236,-1,False,63,157,0,False,150,False,0,0,-1,0,-1,0,False,-1
Lib90_00275,H838,SNG,True,True,237,-1,False,9,147,0,False,140,False,0,0,-1,0,-1,0,False,-1
Lib90_00276,HCC827,SNG,True,True,238,-1,False,37,30,0,False,26,False,0,0,-1,0,-1,0,False,-1
Lib90_00277,H838,SNG,True,True,239,-1,False,115,0,0,False,0,False,0,0,-1,0,-1,0,False,-1
Lib90_00278,H1975,SNG,True,True,240,-1,False,69,107,0,False,102,False,0,0,-1,0,-1,0,False,-1
Lib90_00279,H838,SNG,True,True,241,-1,False,2,162,0,False,155,False,0,0,-1,0,-1,0,False,-1
Lib90_00281,H2228,SNG,True,True,242,-1,False,18,59,0,False,55,False,0,0,-1,0,-1,0,False,-1
Lib90_00282,H2228,SNG,True,True,243,-1,False,62,144,0,False,137,False,0,0,-1,0,-1,0,False,-1
Lib90_00283,H838,SNG,True,True,244,-1,False,157,2,0,False,2,False,0,0,-1,0,-1,0,False,-1
Lib90_00284,H838,SNG,True,True,245,-1,False,-1,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_00285,HCC827,SNG,True,True,246,-1,False,142,138,0,False,131,False,0,0,-1,0,-1,0,False,-1
Lib90_00286,HCC827,SNG,True,True,247,-1,False,79,77,0,False,73,False,0,0,-1,0,-1,0,False,-1
Lib90_00287,H838,SNG,True,True,248,-1,False,58,39,0,False,35,False,0,0,-1,0,-1,0,False,-1
Lib90_00288,H2228,SNG,True,True,249,-1,False,102,27,0,False,25,False,0,0,-1,0,-1,0,False,-1
Lib90_00290,H1975,SNG,True,True,250,-1,False,117,148,0,False,141,False,0,0,-1,0,-1,0,False,-1
Lib90_00291,H838,SNG,True,True,251,-1,False,159,35,0,False,31,False,0,0,-1,0,-1,0,False,-1
Lib90_00292,HCC827,SNG,True,True,252,-1,False,-1,139,0,False,132,False,0,0,-1,0,-1,0,False,-1
Lib90_00293,H2228,SNG,True,True,253,-1,False,82,81,0,False,77,False,0,0,-1,0,-1,0,False,-1
Lib90_00294,H838,SNG,True,True,254,-1,False,-1,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_00295,H2228,SNG,True,True,255,-1,False,76,110,0,False,105,False,0,0,-1,0,-1,0,False,-1
Lib90_00296,H2228,SNG,True,True,256,-1,False,120,45,0,False,41,False,0,0,-1,0,-1,0,False,-1
Lib90_00297,H1975,SNG,True,True,257,-1,False,74,20,0,False,18,False,0,0,-1,0,-1,0,False,-1
Lib90_00298,HCC827,SNG,True,True,258,-1,False,8,159,0,False,152,False,0,0,-1,0,-1,0,False,-1
Lib90_00300,H1975,SNG,True,True,259,-1,False,74,142,0,False,135,False,0,0,-1,0,-1,0,False,-1
Lib90_00301,H838,SNG,True,True,260,-1,False,-1,141,0,False,134,False,0,0,-1,0,-1,0,False,-1
Lib90_00302,HCC827,SNG,True,True,261,-1,False,37,123,0,False,118,False,0,0,-1,0,-1,0,False,-1
Lib90_00303,H838,SNG,True,True,262,-1,False,51,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_00304,H838,SNG,True,True,263,-1,False,106,47,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00305,H838,SNG,True,True,264,-1,False,86,0,0,False,0,False,0,0,-1,0,-1,0,False,-1
Lib90_00306,H838,SNG,True,True,265,-1,False,0,0,0,False,0,False,0,0,-1,0,-1,0,False,-1
Lib90_00307,H838,SNG,True,True,266,-1,False,58,47,0,False,43,False,0,0,-1,0,-1,0,False,-1
Lib90_00308,H2228,SNG,True,True,267,-1,False,-1,59,0,False,55,False,0,0,-1,0,-1,0,False,-1
Lib90_00309,H838,SNG,True,True,268,-1,False,2,161,0,False,154,False,0,0,-1,0,-1,0,False,-1
Lib90_00310,H2228,SNG,True,True,269,-1,False,62,144,0,False,137,False,0,0,-1,0,-1,0,False,-1
Lib90_00311,A549,SNG,True,True,270,-1,False,50,101,0,False,96,False,0,0,-1,0,-1,0,False,-1
Lib90_00312,A549,SNG,True,True,271,-1,False,-1,132,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00313,HCC827,SNG,True,True,272,-1,False,31,156,0,False,149,False,0,0,-1,0,-1,0,False,-1
Lib90_00314,HCC827,SNG,True,True,273,-1,False,37,123,0,False,118,False,0,0,-1,0,-1,0,False,-1
Lib90_00315,H838,SNG,True,True,274,-1,False,0,158,0,False,151,False,0,0,-1,0,-1,0,False,-1
Lib90_00316,HCC827,SNG,True,True,275,-1,False,108,139,0,False,132,False,0,0,-1,0,-1,0,False,-1
Lib90_00317,HCC827,SNG,True,True,276,-1,False,142,134,0,False,127,False,0,0,-1,0,-1,0,False,-1
Lib90_00318,H838,SNG,True,True,277,-1,False,115,141,0,False,134,False,0,0,-1,0,-1,0,False,-1
Lib90_00319,H838,SNG,True,True,278,-1,False,42,155,0,False,148,False,0,0,-1,0,-1,0,False,-1
Lib90_00320,HCC827,SNG,True,True,279,-1,False,97,160,0,False,153,False,0,0,-1,0,-1,0,False,-1
Lib90_00322,H838,SNG,True,True,280,-1,False,86,129,0,False,123,False,0,0,-1,0,-1,0,False,-1
Lib90_00323,H838,SNG,True,True,281,-1,False,-1,39,0,False,35,False,0,0,-1,0,-1,0,False,-1
Lib90_00324,HCC827,SNG,True,True,282,-1,False,96,62,0,False,58,False,0,0,-1,0,-1,0,False,-1
Lib90_00325,H838,SNG,True,True,283,-1,False,51,47,0,False,43,False,0,0,-1,0,-1,0,False,-1
Lib90_00326,H2228,SNG,True,True,284,-1,False,54,63,0,False,59,False,0,0,-1,0,-1,0,False,-1
Lib90_00327,H838,SNG,True,True,285,-1,False,42,141,0,False,134,False,0,0,-1,0,-1,0,False,-1
Lib90_00329,HCC827,SNG,True,True,286,-1,False,108,-2,0,False,-2,True,0,0,-1,0,-1,0,False,-1
Lib90_00330,H838,SNG,True,True,287,-1,False,56,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_00331,H838,SNG,True,True,288,-1,False,85,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_00332,H838,SNG,True,True,289,-1,False,119,124,0,False,119,False,0,0,-1,0,-1,0,False,-1
Lib90_00333,H1975,SNG,True,True,290,-1,False,47,140,0,False,133,False,0,0,-1,0,-1,0,False,-1
Lib90_00334,HCC827,SNG,True,True,291,-1,False,30,115,0,False,110,False,0,0,-1,0,-1,0,False,-1
Lib90_00335,H2228,SNG,True,True,292,-1,False,48,78,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00336,H838,SNG,True,True,293,-1,False,106,131,0,False,124,False,0,0,-1,0,-1,0,False,-1
Lib90_00337,H838,SNG,True,True,294,-1,False,51,104,0,False,99,False,0,0,-1,0,-1,0,False,-1
Lib90_00339,H2228,SNG,True,True,295,-1,False,-1,59,0,False,55,False,0,0,-1,0,-1,0,False,-1
Lib90_00340,H1975,SNG,True,True,296,-1,False,88,140,0,False,133,False,0,0,-1,0,-1,0,False,-1
Lib90_00341,HCC827,SNG,True,True,297,-1,False,97,57,0,False,53,False,0,0,-1,0,-1,0,False,-1
Lib90_00342,H1975,SNG,True,True,298,-1,False,-1,140,0,False,133,False,0,0,-1,0,-1,0,False,-1
Lib90_00343,H838,SNG,True,True,299,-1,False,115,0,0,False,0,False,0,0,-1,0,-1,0,False,-1
Lib90_00344,H838,SNG,True,True,300,-1,False,58,39,2,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00345,H838,SNG,True,True,301,-1,False,56,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_00346,H1975,SNG,True,True,302,-1,False,-1,38,0,False,34,False,0,0,-1,0,-1,0,False,-1
Lib90_00347,HCC827,SNG,True,True,303,-1,False,31,24,0,False,22,False,0,0,-1,0,-1,0,False,-1
Lib90_00348,A549,SNG,True,True,304,-1,False,-1,41,0,False,37,False,0,0,-1,0,-1,0,False,-1
Lib90_00349,H838,SNG,True,True,305,-1,False,14,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_00350,H838,SNG,True,True,306,-1,False,1,164,0,False,157,False,0,0,-1,0,-1,0,False,-1
Lib90_00351,H838,SNG,True,True,307,-1,False,14,147,0,False,140,False,0,0,-1,0,-1,0,False,-1
Lib90_00352,H838,SNG,True,True,308,-1,False,58,147,0,False,140,False,0,0,-1,0,-1,0,False,-1
Lib90_00353,H2228,SNG,True,True,309,-1,False,55,110,0,False,105,False,0,0,-1,0,-1,0,False,-1
Lib90_00354,A549,SNG,True,True,310,-1,False,60,80,0,False,76,False,0,0,-1,0,-1,0,False,-1
Lib90_00355,H838,SNG,True,True,311,-1,False,51,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_00356,H838,SNG,True,True,312,-1,False,2,158,0,False,151,False,0,0,-1,0,-1,0,False,-1
Lib90_00357,H1975,SNG,True,True,313,-1,False,27,107,0,False,102,False,0,0,-1,0,-1,0,False,-1
Lib90_00358,H1975,SNG,True,True,314,-1,False,88,43,0,False,39,False,0,0,-1,0,-1,0,False,-1
Lib90_00359,H2228,SNG,True,True,315,-1,False,62,144,0,False,137,False,0,0,-1,0,-1,0,False,-1
Lib90_00360,H838,SNG,True,True,316,-1,False,-1,131,0,False,124,False,0,0,-1,0,-1,0,False,-1
Lib90_00361,H838,SNG,True,True,317,-1,False,1,1,0,False,1,False,0,0,-1,0,-1,0,False,-1
Lib90_00363,HCC827,SNG,True,True,318,-1,False,136,112,0,False,107,False,0,0,-1,0,-1,0,False,-1
Lib90_00364,H1975,SNG,True,True,319,-1,False,91,74,0,False,70,False,0,0,-1,0,-1,0,False,-1
Lib90_00365,H1975,SNG,True,True,320,-1,False,-1,149,0,False,142,False,0,0,-1,0,-1,0,False,-1
Lib90_00366,H1975,SNG,True,True,321,-1,False,-1,107,0,False,102,False,0,0,-1,0,-1,0,False,-1
Lib90_00367,H838,SNG,True,True,322,-1,False,58,60,0,False,56,False,0,0,-1,0,-1,0,False,-1
Lib90_00368,HCC827,SNG,True,True,323,-1,False,125,160,0,False,153,False,0,0,-1,0,-1,0,False,-1
Lib90_00369,H838,SNG,True,True,324,-1,False,65,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_00370,HCC827,SNG,True,True,325,-1,False,8,159,0,False,152,False,0,0,-1,0,-1,0,False,-1
Lib90_00371,HCC827,SNG,True,True,326,-1,False,31,139,0,False,132,False,0,0,-1,0,-1,0,False,-1
Lib90_00372,HCC827,SNG,True,True,327,-1,False,37,77,0,False,73,False,0,0,-1,0,-1,0,False,-1
Lib90_00373,H838,SNG,True,True,328,-1,False,3,35,0,False,31,False,0,0,-1,0,-1,0,False,-1
Lib90_00374,H838,SNG,True,True,329,-1,False,86,155,0,False,148,False,0,0,-1,0,-1,0,False,-1
Lib90_00375,H838,SNG,True,True,330,-1,False,119,60,0,False,56,False,0,0,-1,0,-1,0,False,-1
Lib90_00376,H2228,SNG,True,True,331,-1,False,102,69,2,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00377,HCC827,SNG,True,True,332,-1,False,30,23,0,False,21,False,0,0,-1,0,-1,0,False,-1
Lib90_00378,H838,SNG,True,True,333,-1,False,86,155,0,False,148,False,0,0,-1,0,-1,0,False,-1
Lib90_00379,H1975,SNG,True,True,334,-1,False,24,43,0,False,39,False,0,0,-1,0,-1,0,False,-1
Lib90_00380,H838,SNG,True,True,335,-1,False,9,131,0,False,124,False,0,0,-1,0,-1,0,False,-1
Lib90_00381,H838,SNG,True,True,336,-1,False,163,47,0,False,43,False,0,0,-1,0,-1,0,False,-1
Lib90_00382,H1975,SNG,True,True,337,-1,False,27,20,0,False,18,False,0,0,-1,0,-1,0,False,-1
Lib90_00383,HCC827,SNG,True,True,338,-1,False,142,23,0,False,21,False,0,0,-1,0,-1,0,False,-1
Lib90_00384,H838,SNG,True,True,339,-1,False,17,153,0,False,146,False,0,0,-1,0,-1,0,False,-1
Lib90_00385,H1975,SNG,True,True,340,-1,False,45,76,0,False,72,False,0,0,-1,0,-1,0,False,-1
Lib90_00386,H838,SNG,True,True,341,-1,False,17,153,0,False,146,False,0,0,-1,0,-1,0,False,-1
Lib90_00387,H838,SNG,True,True,342,-1,False,106,39,0,False,35,False,0,0,-1,0,-1,0,False,-1
Lib90_00388,A549,SNG,True,True,343,-1,False,138,14,0,False,13,False,0,0,-1,0,-1,0,False,-1
Lib90_00389,HCC827,SNG,True,True,344,-1,False,81,134,0,False,127,False,0,0,-1,0,-1,0,False,-1
Lib90_00390,H838,SNG,True,True,345,-1,False,119,60,0,False,56,False,0,0,-1,0,-1,0,False,-1
Lib90_00391,H1975,SNG,True,True,346,-1,False,91,20,2,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00392,H1975,SNG,True,True,347,-1,False,137,142,0,False,135,False,0,0,-1,0,-1,0,False,-1
Lib90_00393,H1975,SNG,True,True,348,-1,False,26,43,0,False,39,False,0,0,-1,0,-1,0,False,-1
Lib90_00394,H1975,SNG,True,True,349,-1,False,130,20,0,False,18,False,0,0,-1,0,-1,0,False,-1
Lib90_00395,H838,SNG,True,True,350,-1,False,77,39,0,False,35,False,0,0,-1,0,-1,0,False,-1
Lib90_00396,H838,SNG,True,True,351,-1,False,42,141,0,False,134,False,0,0,-1,0,-1,0,False,-1
Lib90_00397,H838,SNG,True,True,352,-1,False,9,147,0,False,140,False,0,0,-1,0,-1,0,False,-1
Lib90_00398,H838,SNG,True,True,353,-1,False,-1,162,0,False,155,False,0,0,-1,0,-1,0,False,-1
Lib90_00399,H838,SNG,True,True,354,-1,False,9,147,0,False,140,False,0,0,-1,0,-1,0,False,-1
Lib90_00400,H2228,SNG,True,True,355,-1,False,-1,128,0,False,122,False,0,0,-1,0,-1,0,False,-1
Lib90_00401,H838,SNG,True,True,356,-1,False,77,131,0,False,124,False,0,0,-1,0,-1,0,False,-1
Lib90_00402,H838,SNG,True,True,357,-1,False,-1,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_00403,HCC827,SNG,True,True,358,-1,False,31,92,0,False,87,False,0,0,-1,0,-1,0,False,-1
Lib90_00404,H2228,SNG,True,True,359,-1,False,152,63,0,False,59,False,0,0,-1,0,-1,0,False,-1
Lib90_00405,HCC827,SNG,True,True,360,-1,False,125,102,0,False,97,False,0,0,-1,0,-1,0,False,-1
Lib90_00406,H2228,SNG,True,True,361,-1,False,80,69,0,False,65,False,0,0,-1,0,-1,0,False,-1
Lib90_00407,H838,SNG,True,True,362,-1,False,127,146,0,False,139,False,0,0,-1,0,-1,0,False,-1
Lib90_00408,H838,SNG,True,True,363,-1,False,3,35,0,False,31,False,0,0,-1,0,-1,0,False,-1
Lib90_00409,H838,SNG,True,True,364,-1,False,140,158,0,False,151,False,0,0,-1,0,-1,0,False,-1
Lib90_00410,H1975,SNG,True,True,365,-1,False,-1,148,0,False,141,False,0,0,-1,0,-1,0,False,-1
Lib90_00411,H838,SNG,True,True,366,-1,False,65,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_00412,H838,SNG,True,True,367,-1,False,106,60,0,False,56,False,0,0,-1,0,-1,0,False,-1
Lib90_00413,HCC827,SNG,True,True,368,-1,False,-1,134,0,False,127,False,0,0,-1,0,-1,0,False,-1
Lib90_00414,H838,SNG,True,True,369,-1,False,77,39,0,False,35,False,0,0,-1,0,-1,0,False,-1
Lib90_00415,H838,SNG,True,True,370,-1,False,127,2,0,False,2,False,0,0,-1,0,-1,0,False,-1
Lib90_00416,H838,SNG,True,True,371,-1,False,83,147,0,False,140,False,0,0,-1,0,-1,0,False,-1
Lib90_00417,H2228,SNG,True,True,372,-1,False,99,127,0,False,121,False,0,0,-1,0,-1,0,False,-1
Lib90_00418,H1975,SNG,True,True,373,-1,False,13,9,0,False,8,False,0,0,-1,0,-1,0,False,-1
Lib90_00419,H838,SNG,True,True,374,-1,False,42,155,0,False,148,False,0,0,-1,0,-1,0,False,-1
Lib90_00420,HCC827,SNG,True,True,375,-1,False,63,157,0,False,150,False,0,0,-1,0,-1,0,False,-1
Lib90_00422,H838,SNG,True,True,376,-1,False,65,52,0,False,48,False,0,0,-1,0,-1,0,False,-1
Lib90_00423,H1975,SNG,True,True,377,-1,False,52,43,0,False,39,False,0,0,-1,0,-1,0,False,-1
Lib90_00424,H838,SNG,True,True,378,-1,False,9,147,0,False,140,False,0,0,-1,0,-1,0,False,-1
Lib90_00425,H838,SNG,True,True,379,-1,False,84,52,0,False,48,False,0,0,-1,0,-1,0,False,-1
Lib90_00426,H838,SNG,True,True,380,-1,False,119,47,0,False,43,False,0,0,-1,0,-1,0,False,-1
Lib90_00427,H1975,SNG,True,True,381,-1,False,95,38,0,False,34,False,0,0,-1,0,-1,0,False,-1
Lib90_00428,H838,SNG,True,True,382,-1,False,17,153,0,False,146,False,0,0,-1,0,-1,0,False,-1
Lib90_00429,H838,SNG,True,True,383,-1,False,141,147,0,False,140,False,0,0,-1,0,-1,0,False,-1
Lib90_00430,H838,SNG,True,True,384,-1,False,86,155,0,False,148,False,0,0,-1,0,-1,0,False,-1
Lib90_00431,H1975,SNG,True,True,385,-1,False,88,71,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00432,H838,SNG,True,True,386,-1,False,67,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_00433,H2228,SNG,True,True,387,-1,False,134,110,0,False,105,False,0,0,-1,0,-1,0,False,-1
Lib90_00434,H1975,SNG,True,True,388,-1,False,88,71,0,False,67,False,0,0,-1,0,-1,0,False,-1
Lib90_00435,H2228,SNG,True,True,389,-1,False,32,6,0,False,5,False,0,0,-1,0,-1,0,False,-1
Lib90_00436,H838,SNG,True,True,390,-1,False,4,141,0,False,134,False,0,0,-1,0,-1,0,False,-1
Lib90_00437,H838,SNG,True,True,391,-1,False,84,52,0,False,48,False,0,0,-1,0,-1,0,False,-1
Lib90_00438,H2228,SNG,True,True,392,-1,False,7,127,0,False,121,False,0,0,-1,0,-1,0,False,-1
Lib90_00439,H1975,SNG,True,True,393,-1,False,27,107,0,False,102,False,0,0,-1,0,-1,0,False,-1
Lib90_00440,H838,SNG,True,True,394,-1,False,129,155,0,False,148,False,0,0,-1,0,-1,0,False,-1
Lib90_00441,H2228,SNG,True,True,395,-1,False,101,27,0,False,25,False,0,0,-1,0,-1,0,False,-1
Lib90_00442,HCC827,SNG,True,True,396,-1,False,79,30,0,False,26,False,0,0,-1,0,-1,0,False,-1
Lib90_00443,HCC827,SNG,True,True,397,-1,False,147,92,0,False,87,False,0,0,-1,0,-1,0,False,-1
Lib90_00444,H1975,SNG,True,True,398,-1,False,47,38,0,False,34,False,0,0,-1,0,-1,0,False,-1
Lib90_00445,HCC827,SNG,True,True,399,-1,False,108,102,0,False,97,False,0,0,-1,0,-1,0,False,-1
Lib90_00446,H838,SNG,True,True,400,-1,False,86,35,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00447,HCC827,SNG,True,True,401,-1,False,31,30,0,False,26,False,0,0,-1,0,-1,0,False,-1
Lib90_00448,HCC827,SNG,True,True,402,-1,False,72,57,0,False,53,False,0,0,-1,0,-1,0,False,-1
Lib90_00449,H838,SNG,True,True,403,-1,False,77,39,0,False,35,False,0,0,-1,0,-1,0,False,-1
Lib90_00450,H838,SNG,True,True,404,-1,False,159,154,0,False,147,False,0,0,-1,0,-1,0,False,-1
Lib90_00451,H838,SNG,True,True,405,-1,False,-1,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_00452,H2228,SNG,True,True,406,-1,False,62,144,0,False,137,False,0,0,-1,0,-1,0,False,-1
Lib90_00453,H838,SNG,True,True,407,-1,False,42,141,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00454,H838,SNG,True,True,408,-1,False,77,164,0,False,157,False,0,0,-1,0,-1,0,False,-1
Lib90_00455,H838,SNG,True,True,409,-1,False,160,153,0,False,146,False,0,0,-1,0,-1,0,False,-1
Lib90_00456,H2228,SNG,True,True,410,-1,False,101,88,0,False,83,False,0,0,-1,0,-1,0,False,-1
Lib90_00457,H838,SNG,True,True,411,-1,False,-1,39,0,False,35,False,0,0,-1,0,-1,0,False,-1
Lib90_00458,H1975,SNG,True,True,412,-1,False,47,140,0,False,133,False,0,0,-1,0,-1,0,False,-1
Lib90_00460,H838,SNG,True,True,413,-1,False,9,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_00461,HCC827,SNG,True,True,414,-1,False,8,159,0,False,152,False,0,0,-1,0,-1,0,False,-1
Lib90_00462,H1975,SNG,True,True,415,-1,False,27,142,0,False,135,False,0,0,-1,0,-1,0,False,-1
Lib90_00463,H838,SNG,True,True,416,-1,False,58,3,0,False,3,False,0,0,-1,0,-1,0,False,-1
Lib90_00464,H838,SNG,True,True,417,-1,False,159,35,0,False,31,False,0,0,-1,0,-1,0,False,-1
Lib90_00465,A549,SNG,True,True,418,-1,False,-1,171,0,False,164,False,0,0,-1,0,-1,0,False,-1
Lib90_00466,H838,SNG,True,True,419,-1,False,-1,162,0,False,155,False,0,0,-1,0,-1,0,False,-1
Lib90_00467,HCC827,SNG,True,True,420,-1,False,114,102,0,False,97,False,0,0,-1,0,-1,0,False,-1
Lib90_00468,H1975,SNG,True,True,421,-1,False,88,140,0,False,133,False,0,0,-1,0,-1,0,False,-1
Lib90_00469,H838,SNG,True,True,422,-1,False,129,117,0,False,112,False,0,0,-1,0,-1,0,False,-1
Lib90_00470,H838,SNG,True,True,423,-1,False,17,158,0,False,151,False,0,0,-1,0,-1,0,False,-1
Lib90_00471,H1975,SNG,True,True,424,-1,False,-1,43,0,False,39,False,0,0,-1,0,-1,0,False,-1
Lib90_00472,H1975,SNG,True,True,425,-1,False,-1,149,0,False,142,False,0,0,-1,0,-1,0,False,-1
Lib90_00473,H838,SNG,True,True,426,-1,False,106,39,0,False,35,False,0,0,-1,0,-1,0,False,-1
Lib90_00474,H838,SNG,True,True,427,-1,False,42,141,0,False,134,False,0,0,-1,0,-1,0,False,-1
Lib90_00475,H1975,SNG,True,True,428,-1,False,-1,148,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00476,H1975,SNG,True,True,429,-1,False,88,140,0,False,133,False,0,0,-1,0,-1,0,False,-1
Lib90_00477,H838,SNG,True,True,430,-1,False,67,54,0,False,50,False,0,0,-1,0,-1,0,False,-1
Lib90_00478,HCC827,SNG,True,True,431,-1,False,63,157,0,False,150,False,0,0,-1,0,-1,0,False,-1
Lib90_00479,H838,SNG,True,True,432,-1,False,163,153,0,False,146,False,0,0,-1,0,-1,0,False,-1
Lib90_00481,H838,SNG,True,True,433,-1,False,3,3,0,False,3,False,0,0,-1,0,-1,0,False,-1
Lib90_00482,H838,SNG,True,True,434,-1,False,127,104,0,False,99,False,0,0,-1,0,-1,0,False,-1
Lib90_00483,H1975,SNG,True,True,435,-1,False,27,140,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00484,H1975,SNG,True,True,436,-1,False,69,38,0,False,34,False,0,0,-1,0,-1,0,False,-1
Lib90_00485,H838,SNG,True,True,437,-1,False,84,162,0,False,155,False,0,0,-1,0,-1,0,False,-1
Lib90_00486,H1975,SNG,True,True,438,-1,False,69,20,0,False,18,False,0,0,-1,0,-1,0,False,-1
Lib90_00487,H838,SNG,True,True,439,-1,False,51,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_00488,H838,SNG,True,True,440,-1,False,9,162,0,False,155,False,0,0,-1,0,-1,0,False,-1
Lib90_00489,H838,SNG,True,True,441,-1,False,58,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_00490,H838,SNG,True,True,442,-1,False,0,133,2,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00491,H1975,SNG,True,True,443,-1,False,52,43,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00492,H838,SNG,True,True,444,-1,False,119,124,0,False,119,False,0,0,-1,0,-1,0,False,-1
Lib90_00493,H838,SNG,True,True,445,-1,False,11,1,0,False,1,False,0,0,-1,0,-1,0,False,-1
Lib90_00494,HCC827,SNG,True,True,446,-1,False,39,156,0,False,149,False,0,0,-1,0,-1,0,False,-1
Lib90_00496,H838,SNG,True,True,447,-1,False,85,66,0,False,62,False,0,0,-1,0,-1,0,False,-1
Lib90_00497,H838,SNG,True,True,448,-1,False,-1,161,0,False,154,False,0,0,-1,0,-1,0,False,-1
Lib90_00498,HCC827,SNG,True,True,449,-1,False,37,77,0,False,73,False,0,0,-1,0,-1,0,False,-1
Lib90_00499,H838,SNG,True,True,450,-1,False,92,35,0,False,31,False,0,0,-1,0,-1,0,False,-1
Lib90_00500,H838,SNG,True,True,451,-1,False,1,47,0,False,43,False,0,0,-1,0,-1,0,False,-1
Lib90_00501,H838,SNG,True,True,452,-1,False,58,47,0,False,43,False,0,0,-1,0,-1,0,False,-1
Lib90_00502,H838,SNG,True,True,453,-1,False,163,42,0,False,38,False,0,0,-1,0,-1,0,False,-1
Lib90_00503,H838,SNG,True,True,454,-1,False,2,1,0,False,1,False,0,0,-1,0,-1,0,False,-1
Lib90_00504,H1975,SNG,True,True,455,-1,False,-1,38,0,False,34,False,0,0,-1,0,-1,0,False,-1
Lib90_00505,H838,SNG,True,True,456,-1,False,51,104,0,False,99,False,0,0,-1,0,-1,0,False,-1
Lib90_00506,H838,SNG,True,True,457,-1,False,58,52,0,False,48,False,0,0,-1,0,-1,0,False,-1
Lib90_00507,HCC827,SNG,True,True,458,-1,False,-1,5,0,False,4,False,0,0,-1,0,-1,0,False,-1
Lib90_00508,A549,SNG,True,True,459,-1,False,138,44,0,False,40,False,0,0,-1,0,-1,0,False,-1
Lib90_00509,H838,SNG,True,True,460,-1,False,2,2,0,False,2,False,0,0,-1,0,-1,0,False,-1
Lib90_00510,H838,SNG,True,True,461,-1,False,46,0,0,False,0,False,0,0,-1,0,-1,0,False,-1
Lib90_00511,H838,SNG,True,True,462,-1,False,92,131,0,False,124,False,0,0,-1,0,-1,0,False,-1
Lib90_00512,HCC827,SNG,True,True,463,-1,False,93,73,0,False,69,False,0,0,-1,0,-1,0,False,-1
Lib90_00513,A549,SNG,True,True,464,-1,False,116,91,0,False,86,False,0,0,-1,0,-1,0,False,-1
Lib90_00514,H838,SNG,True,True,465,-1,False,3,124,0,False,119,False,0,0,-1,0,-1,0,False,-1
Lib90_00515,HCC827,SNG,True,True,466,-1,False,8,160,0,False,153,False,0,0,-1,0,-1,0,False,-1
Lib90_00516,H2228,SNG,True,True,467,-1,False,22,144,0,False,137,False,0,0,-1,0,-1,0,False,-1
Lib90_00517,H2228,SNG,True,True,468,-1,False,82,27,0,False,25,False,0,0,-1,0,-1,0,False,-1
Lib90_00518,HCC827,SNG,True,True,469,-1,False,-1,5,0,False,4,False,0,0,-1,0,-1,0,False,-1
Lib90_00519,H838,SNG,True,True,470,-1,False,51,158,1,False,-1,True,0,0,-1,0,-1,0,False,-1
Lib90_00520,HCC827,SNG,True,True,471,-1,False,8,156,0,False,149,False,0,0,-1,0,-1,0,False,-1
Lib90_00521,H838,SNG,True,True,472,-1,False,0,162,0,False,155,False,0,0,-1,0,-1,0,False,-1
Lib90_00522,H1975,SNG,True,True,473,-1,False,26,20,0,False,18,False,0,0,-1,0,-1,0,False,-1
